,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
262,"frozenset({' Eggs', ' Hot Dog Buns'})",frozenset({' Hot Dogs'}),0.028655400440852314,0.09257898603967671,0.02351212343864805,0.8205128205128205,8.862840862840862,0.02085923552127304,5.055631363493228
261,"frozenset({' Hot Dog Buns', ' White Bread'})",frozenset({' 2pct. Milk'}),0.028655400440852314,0.10947832476120499,0.020573108008817047,0.717948717948718,6.55790741696782,0.017435962773191042,3.1573041213011823
87,"frozenset({' Eggs', ' White Bread', ' Hot Dogs'})",frozenset({' 2pct. Milk'}),0.028655400440852314,0.10947832476120499,0.02204261572373255,0.7692307692307693,7.026329375322665,0.018905470488106545,3.8589272593681123
324,"frozenset({' Bologna', ' Potato Chips'})",frozenset({' White Bread'}),0.028655400440852314,0.11903012490815577,0.02204261572373255,0.7692307692307693,6.462488129154796,0.018631759829964678,3.8175361253979925
169,"frozenset({' 2pct. Milk', ' White Bread', ' Onions'})",frozenset({' Toothpaste'}),0.028655400440852314,0.07935341660543718,0.020573108008817047,0.717948717948718,9.047483380816713,0.018299204079638465,3.26411061385345
349,"frozenset({' Toothpaste', ' Raisins'})",frozenset({' White Bread'}),0.028655400440852314,0.11903012490815577,0.02204261572373255,0.7692307692307693,6.462488129154796,0.018631759829964678,3.8175361253979925
259,"frozenset({' Hot Dog Buns', ' White Bread'})",frozenset({' Hot Dogs'}),0.028655400440852314,0.09257898603967671,0.022777369581190303,0.7948717948717949,8.585877085877087,0.02012448166381529,4.423677443056577
21,"frozenset({' Eggs', ' Potato Chips', ' 98pct. Fat Free Hamburger'})",frozenset({' 2pct. Milk'}),0.028655400440852314,0.10947832476120499,0.022777369581190303,0.7948717948717949,7.260540354500087,0.019640224345564297,4.341293166789127
345,"frozenset({' Eggs', ' Sandwich Bags'})",frozenset({' 2pct. Milk'}),0.028655400440852314,0.10947832476120499,0.022777369581190303,0.7948717948717949,7.260540354500087,0.019640224345564297,4.341293166789127
351,"frozenset({' Potato Chips', ' Raisins'})",frozenset({' White Bread'}),0.028655400440852314,0.11903012490815577,0.0213078618662748,0.7435897435897436,6.247071858182969,0.017897005972506926,3.435782512858193
292,"frozenset({' 2pct. Milk', ' White Bread', ' Onions'})",frozenset({' Wheat Bread'}),0.028655400440852314,0.07714915503306392,0.020573108008817047,0.717948717948718,9.305982905982907,0.018362368077671203,3.2719257230645913
16,"frozenset({' Eggs', ' Potato Chips', ' 98pct. Fat Free Hamburger'})",frozenset({' White Bread'}),0.028655400440852314,0.11903012490815577,0.02204261572373255,0.7692307692307693,6.462488129154796,0.018631759829964678,3.8175361253979925
207,"frozenset({' Eggs', ' Apples'})",frozenset({' 2pct. Milk'}),0.028655400440852314,0.10947832476120499,0.02204261572373255,0.7692307692307693,7.026329375322665,0.018905470488106545,3.8589272593681123
328,"frozenset({' 2pct. Milk', ' Bologna'})",frozenset({' Eggs'}),0.028655400440852314,0.12270389419544453,0.0213078618662748,0.7435897435897436,6.060033778596653,0.017791732642452363,3.4214548126377666
293,"frozenset({' 2pct. Milk', ' Onions', ' Wheat Bread'})",frozenset({' White Bread'}),0.028655400440852314,0.11903012490815577,0.020573108008817047,0.717948717948718,6.031655587211143,0.017162252115049174,3.123438648052902
329,"frozenset({' 2pct. Milk', ' Bologna'})",frozenset({' Toothpaste'}),0.028655400440852314,0.07935341660543718,0.020573108008817047,0.717948717948718,9.047483380816713,0.018299204079638465,3.26411061385345
54,"frozenset({' Onions', ' Sweet Relish'})",frozenset({' White Bread'}),0.028655400440852314,0.11903012490815577,0.020573108008817047,0.717948717948718,6.031655587211143,0.017162252115049174,3.123438648052902
53,"frozenset({' Onions', ' Sweet Relish'})",frozenset({' 2pct. Milk'}),0.028655400440852314,0.10947832476120499,0.020573108008817047,0.717948717948718,6.55790741696782,0.017435962773191042,3.1573041213011823
52,"frozenset({' Onions', ' Sweet Relish'})",frozenset({' Eggs'}),0.028655400440852314,0.12270389419544453,0.02204261572373255,0.7692307692307693,6.269000460617227,0.018526486499910115,3.8016164584864076
119,"frozenset({' 2pct. Milk', ' Hair Conditioner'})",frozenset({' Potato Chips'}),0.028655400440852314,0.09772226304188097,0.020573108008817047,0.717948717948718,7.346828609986504,0.017772837429365647,3.198984703760604
49,"frozenset({' 2pct. Milk', ' White Bread', ' Onions'})",frozenset({' Potato Chips'}),0.028655400440852314,0.09772226304188097,0.0213078618662748,0.7435897435897436,7.609215346057451,0.0185075912868234,3.5188831741366644
352,"frozenset({' Potato Chips', ' Raisins'})",frozenset({' Eggs'}),0.028655400440852314,0.12270389419544453,0.020573108008817047,0.717948717948718,5.851067096576078,0.01705697878499461,3.1104134660343328
113,"frozenset({' 2pct. Milk', ' Hair Conditioner'})",frozenset({' Eggs'}),0.028655400440852314,0.12270389419544453,0.0213078618662748,0.7435897435897436,6.060033778596653,0.017791732642452363,3.4214548126377666
42,"frozenset({' 2pct. Milk', ' White Bread', ' Onions'})",frozenset({' Eggs'}),0.028655400440852314,0.12270389419544453,0.0213078618662748,0.7435897435897436,6.060033778596653,0.017791732642452363,3.4214548126377666
205,"frozenset({' Eggs', ' Apples'})",frozenset({' White Bread'}),0.028655400440852314,0.11903012490815577,0.0213078618662748,0.7435897435897436,6.247071858182969,0.017897005972506926,3.435782512858193
326,"frozenset({' 2pct. Milk', ' Bologna'})",frozenset({' White Bread'}),0.028655400440852314,0.11903012490815577,0.02351212343864805,0.8205128205128205,6.893320671098448,0.020101267544880178,4.9082607326545595
96,"frozenset({' Popcorn Salt', ' Sweet Relish'})",frozenset({' Eggs'}),0.028655400440852314,0.12270389419544453,0.022777369581190303,0.7948717948717949,6.477967142637802,0.019261240357367867,4.276818515797209
114,"frozenset({' 2pct. Milk', ' Hair Conditioner'})",frozenset({' White Bread'}),0.028655400440852314,0.11903012490815577,0.0213078618662748,0.7435897435897436,6.247071858182969,0.017897005972506926,3.435782512858193
243,"frozenset({' Potato Chips', ' Pepperoni Pizza - Frozen'})",frozenset({' White Bread'}),0.029390154298310066,0.11903012490815577,0.0213078618662748,0.7250000000000001,6.0908950617283955,0.01780954812907698,3.2035268185157983
200,"frozenset({' 2pct. Milk', ' Apples'})",frozenset({' Toothpaste'}),0.029390154298310066,0.07935341660543718,0.020573108008817047,0.7000000000000001,8.821296296296296,0.018240898850685167,3.0688219446485436
202,"frozenset({' White Bread', ' Apples'})",frozenset({' Toothpaste'}),0.029390154298310066,0.07935341660543718,0.02204261572373255,0.7500000000000001,9.45138888888889,0.01971040656560067,3.682586333578253
199,"frozenset({' Toothpaste', ' Apples'})",frozenset({' 2pct. Milk'}),0.029390154298310066,0.10947832476120499,0.020573108008817047,0.7000000000000001,6.393959731543625,0.017355523151764734,2.968405584129317
244,"frozenset({' Potato Chips', ' Pepperoni Pizza - Frozen'})",frozenset({' 2pct. Milk'}),0.029390154298310066,0.10947832476120499,0.020573108008817047,0.7000000000000001,6.393959731543625,0.017355523151764734,2.968405584129317
198,"frozenset({' Canned Tuna', ' 2pct. Milk'})",frozenset({' White Bread'}),0.029390154298310066,0.11903012490815577,0.022777369581190303,0.775,6.510956790123457,0.019279055843992483,3.9154216670748636
201,"frozenset({' Toothpaste', ' Apples'})",frozenset({' White Bread'}),0.029390154298310066,0.11903012490815577,0.02204261572373255,0.7500000000000001,6.3009259259259265,0.01854430198653473,3.5238795003673786
211,"frozenset({' 2pct. Milk', ' Apples'})",frozenset({' Potato Chips'}),0.029390154298310066,0.09772226304188097,0.022777369581190303,0.775,7.93063909774436,0.019905297192009376,4.010123275369418
195,"frozenset({' Canned Tuna', ' Potato Chips'})",frozenset({' 2pct. Milk'}),0.029390154298310066,0.10947832476120499,0.022777369581190303,0.775,7.079026845637585,0.01955978472413799,3.957874112172423
203,"frozenset({' 2pct. Milk', ' Apples'})",frozenset({' White Bread'}),0.029390154298310066,0.11903012490815577,0.022777369581190303,0.775,6.510956790123457,0.019279055843992483,3.9154216670748636
242,"frozenset({' Potato Chips', ' Pepperoni Pizza - Frozen'})",frozenset({' Eggs'}),0.029390154298310066,0.12270389419544453,0.02351212343864805,0.7999999999999999,6.519760479041915,0.019905837055240422,4.3864805290227755
348,"frozenset({' Raisins', ' 98pct. Fat Free Hamburger'})",frozenset({' White Bread'}),0.029390154298310066,0.11903012490815577,0.022777369581190303,0.775,6.510956790123457,0.019279055843992483,3.9154216670748636
209,"frozenset({' White Bread', ' Apples'})",frozenset({' Potato Chips'}),0.029390154298310066,0.09772226304188097,0.020573108008817047,0.7000000000000001,7.163157894736843,0.017701035619636124,3.007592456527064
241,"frozenset({' Cola', ' Pepperoni Pizza - Frozen'})",frozenset({' Eggs'}),0.029390154298310066,0.12270389419544453,0.020573108008817047,0.7000000000000001,5.704790419161677,0.01696682162540942,2.924320352681852
204,"frozenset({' White Bread', ' Apples'})",frozenset({' 2pct. Milk'}),0.029390154298310066,0.10947832476120499,0.022777369581190303,0.775,7.079026845637585,0.01955978472413799,3.957874112172423
192,"frozenset({' Canned Tuna', ' Potato Chips'})",frozenset({' White Bread'}),0.029390154298310066,0.11903012490815577,0.022777369581190303,0.775,6.510956790123457,0.019279055843992483,3.9154216670748636
194,"frozenset({' Canned Tuna', ' 2pct. Milk'})",frozenset({' Potato Chips'}),0.029390154298310066,0.09772226304188097,0.022777369581190303,0.775,7.93063909774436,0.019905297192009376,4.010123275369418
208,"frozenset({' 2pct. Milk', ' Apples'})",frozenset({' Eggs'}),0.029390154298310066,0.12270389419544453,0.02204261572373255,0.7500000000000001,6.112275449101797,0.018436329340324922,3.5091844232182234
206,"frozenset({' White Bread', ' Apples'})",frozenset({' Eggs'}),0.029390154298310066,0.12270389419544453,0.0213078618662748,0.7250000000000001,5.908532934131737,0.01770157548286717,3.1901676574711115
197,"frozenset({' Canned Tuna', ' 2pct. Milk'})",frozenset({' Eggs'}),0.029390154298310066,0.12270389419544453,0.022777369581190303,0.775,6.316017964071857,0.019171083197782674,3.899093803575802
193,"frozenset({' Canned Tuna', ' Potato Chips'})",frozenset({' Eggs'}),0.029390154298310066,0.12270389419544453,0.020573108008817047,0.7000000000000001,5.704790419161677,0.01696682162540942,2.924320352681852
216,"frozenset({' White Bread', ' Sour Cream'})",frozenset({' Eggs'}),0.029390154298310066,0.12270389419544453,0.0213078618662748,0.7250000000000001,5.908532934131737,0.01770157548286717,3.1901676574711115
250,"frozenset({' Ramen Noodles', ' 98pct. Fat Free Hamburger'})",frozenset({' White Bread'}),0.029390154298310066,0.11903012490815577,0.020573108008817047,0.7000000000000001,5.880864197530864,0.017074794271619228,2.936566250306148
61,"frozenset({' 2pct. Milk', ' French Fries'})",frozenset({' Potato Chips'}),0.029390154298310066,0.09772226304188097,0.0213078618662748,0.7250000000000001,7.418984962406015,0.018435789477093872,3.281009952574979
62,"frozenset({' Potato Chips', ' French Fries'})",frozenset({' 2pct. Milk'}),0.029390154298310066,0.10947832476120499,0.0213078618662748,0.7250000000000001,6.622315436241612,0.018090277009222486,3.2382606372319827
63,"frozenset({' 2pct. Milk', ' French Fries'})",frozenset({' White Bread'}),0.029390154298310066,0.11903012490815577,0.020573108008817047,0.7000000000000001,5.880864197530864,0.017074794271619228,2.936566250306148
223,"frozenset({' Eggs', ' 2pct. Milk', ' Cola'})",frozenset({' White Bread'}),0.029390154298310066,0.11903012490815577,0.024246877296105803,0.825,6.931018518518518,0.020748563558907984,5.0341135719533945
310,"frozenset({' Eggs', ' Cola', ' 2pct. Milk'})",frozenset({' Wheat Bread'}),0.029390154298310066,0.07714915503306392,0.020573108008817047,0.7000000000000001,9.073333333333334,0.018305682438411054,3.076169483223121
78,"frozenset({' 2pct. Milk', ' Sugar Cookies'})",frozenset({' Potato Chips'}),0.029390154298310066,0.09772226304188097,0.020573108008817047,0.7000000000000001,7.163157894736843,0.017701035619636124,3.007592456527064
60,"frozenset({' 2pct. Milk', ' French Fries'})",frozenset({' Eggs'}),0.029390154298310066,0.12270389419544453,0.02204261572373255,0.7500000000000001,6.112275449101797,0.018436329340324922,3.5091844232182234
80,"frozenset({' 2pct. Milk', ' Sugar Cookies'})",frozenset({' Eggs'}),0.029390154298310066,0.12270389419544453,0.02351212343864805,0.7999999999999999,6.519760479041915,0.019905837055240422,4.3864805290227755
315,"frozenset({' Wheat Bread', ' 98pct. Fat Free Hamburger'})",frozenset({' White Bread'}),0.029390154298310066,0.11903012490815577,0.02645113886847906,0.9,7.561111111111111,0.02295282513128124,8.809698750918445
316,"frozenset({' Wheat Bread', ' 98pct. Fat Free Hamburger'})",frozenset({' Eggs'}),0.029390154298310066,0.12270389419544453,0.02204261572373255,0.7500000000000001,6.112275449101797,0.018436329340324922,3.5091844232182234
317,"frozenset({' Wheat Bread', ' 98pct. Fat Free Hamburger'})",frozenset({' Potato Chips'}),0.029390154298310066,0.09772226304188097,0.0213078618662748,0.7250000000000001,7.418984962406015,0.018435789477093872,3.281009952574979
318,"frozenset({' Wheat Bread', ' 98pct. Fat Free Hamburger'})",frozenset({' 2pct. Milk'}),0.029390154298310066,0.10947832476120499,0.0213078618662748,0.7250000000000001,6.622315436241612,0.018090277009222486,3.2382606372319827
228,"frozenset({' Cola', ' Hot Dogs'})",frozenset({' Eggs'}),0.029390154298310066,0.12270389419544453,0.0213078618662748,0.7250000000000001,5.908532934131737,0.01770157548286717,3.1901676574711115
227,"frozenset({' Cola', ' Hot Dogs'})",frozenset({' White Bread'}),0.029390154298310066,0.11903012490815577,0.022777369581190303,0.775,6.510956790123457,0.019279055843992483,3.9154216670748636
81,"frozenset({' 2pct. Milk', ' Sugar Cookies'})",frozenset({' White Bread'}),0.029390154298310066,0.11903012490815577,0.022777369581190303,0.775,6.510956790123457,0.019279055843992483,3.9154216670748636
346,"frozenset({' 2pct. Milk', ' Sandwich Bags'})",frozenset({' Eggs'}),0.029390154298310066,0.12270389419544453,0.022777369581190303,0.775,6.316017964071857,0.019171083197782674,3.899093803575802
59,"frozenset({' Potato Chips', ' French Fries'})",frozenset({' Eggs'}),0.029390154298310066,0.12270389419544453,0.020573108008817047,0.7000000000000001,5.704790419161677,0.01696682162540942,2.924320352681852
229,"frozenset({' Cola', ' Hot Dogs'})",frozenset({' 2pct. Milk'}),0.029390154298310066,0.10947832476120499,0.020573108008817047,0.7000000000000001,6.393959731543625,0.017355523151764734,2.968405584129317
344,frozenset({' Dishwasher Detergent'}),frozenset({' 2pct. Milk'}),0.029390154298310066,0.10947832476120499,0.020573108008817047,0.7000000000000001,6.393959731543625,0.017355523151764734,2.968405584129317
258,"frozenset({' 2pct. Milk', ' Hot Dog Buns'})",frozenset({' Hot Dogs'}),0.029390154298310066,0.09257898603967671,0.02351212343864805,0.7999999999999999,8.64126984126984,0.02079121275416086,4.537105069801615
260,"frozenset({' 2pct. Milk', ' Hot Dog Buns'})",frozenset({' White Bread'}),0.029390154298310066,0.11903012490815577,0.020573108008817047,0.7000000000000001,5.880864197530864,0.017074794271619228,2.936566250306148
264,"frozenset({' 2pct. Milk', ' Hot Dog Buns'})",frozenset({' Eggs'}),0.029390154298310066,0.12270389419544453,0.0213078618662748,0.7250000000000001,5.908532934131737,0.01770157548286717,3.1901676574711115
32,"frozenset({' Toothpaste', ' Toilet Paper'})",frozenset({' White Bread'}),0.029390154298310066,0.11903012490815577,0.025716385011021307,0.875,7.35108024691358,0.022218071273823487,7.047759000734754
158,"frozenset({' Toothpaste', ' 98pct. Fat Free Hamburger'})",frozenset({' 2pct. Milk'}),0.029390154298310066,0.10947832476120499,0.020573108008817047,0.7000000000000001,6.393959731543625,0.017355523151764734,2.968405584129317
121,"frozenset({' Eggs', ' 2pct. Milk', ' Sweet Relish'})",frozenset({' White Bread'}),0.029390154298310066,0.11903012490815577,0.0213078618662748,0.7250000000000001,6.0908950617283955,0.01780954812907698,3.2035268185157983
157,"frozenset({' Toothpaste', ' 98pct. Fat Free Hamburger'})",frozenset({' Eggs'}),0.029390154298310066,0.12270389419544453,0.0213078618662748,0.7250000000000001,5.908532934131737,0.01770157548286717,3.1901676574711115
155,"frozenset({' Toothpaste', ' 98pct. Fat Free Hamburger'})",frozenset({' White Bread'}),0.029390154298310066,0.11903012490815577,0.022777369581190303,0.775,6.510956790123457,0.019279055843992483,3.9154216670748636
33,"frozenset({' Toothpaste', ' Toilet Paper'})",frozenset({' Eggs'}),0.029390154298310066,0.12270389419544453,0.0213078618662748,0.7250000000000001,5.908532934131737,0.01770157548286717,3.1901676574711115
34,"frozenset({' Toothpaste', ' Toilet Paper'})",frozenset({' 2pct. Milk'}),0.029390154298310066,0.10947832476120499,0.020573108008817047,0.7000000000000001,6.393959731543625,0.017355523151764734,2.968405584129317
213,"frozenset({' 2pct. Milk', ' Apples'})",frozenset({' Wheat Bread'}),0.029390154298310066,0.07714915503306392,0.020573108008817047,0.7000000000000001,9.073333333333334,0.018305682438411054,3.076169483223121
39,"frozenset({' Onions', ' 98pct. Fat Free Hamburger'})",frozenset({' Eggs'}),0.029390154298310066,0.12270389419544453,0.020573108008817047,0.7000000000000001,5.704790419161677,0.01696682162540942,2.924320352681852
135,"frozenset({' Eggs', ' 2pct. Milk', ' Sweet Relish'})",frozenset({' Toothpaste'}),0.029390154298310066,0.07935341660543718,0.0213078618662748,0.7250000000000001,9.136342592592593,0.018975652708142922,3.3478057577984113
156,"frozenset({' Toothpaste', ' 98pct. Fat Free Hamburger'})",frozenset({' Potato Chips'}),0.029390154298310066,0.09772226304188097,0.02204261572373255,0.7500000000000001,7.674812030075189,0.019170543334551628,3.6091109478324777
322,"frozenset({' Eggs', ' Bologna'})",frozenset({' Toothpaste'}),0.030124908155767818,0.07935341660543718,0.0213078618662748,0.7073170731707318,8.913504968383018,0.018917347479189623,3.1455424932647573
278,"frozenset({' Eggs', ' White Bread', ' Wheat Bread'})",frozenset({' 2pct. Milk'}),0.030124908155767818,0.10947832476120499,0.024246877296105803,0.8048780487804877,7.351939761008349,0.02094885281762718,4.563923585598823
360,"frozenset({' White Bread', ' Oranges'})",frozenset({' 2pct. Milk'}),0.030124908155767818,0.10947832476120499,0.02204261572373255,0.7317073170731708,6.683581600916682,0.01874459124525393,3.3192171531627825
265,"frozenset({' Eggs', ' Garlic'})",frozenset({' White Bread'}),0.030124908155767818,0.11903012490815577,0.02204261572373255,0.7317073170731708,6.1472448057813915,0.01845684414310479,3.283614988978693
323,"frozenset({' Toothpaste', ' Bologna'})",frozenset({' Eggs'}),0.030124908155767818,0.12270389419544453,0.0213078618662748,0.7073170731707318,5.76442237476267,0.01761141832328198,2.9974283614988986
298,"frozenset({' Eggs', ' White Bread', ' Wheat Bread'})",frozenset({' Potato Chips'}),0.030124908155767818,0.09772226304188097,0.0213078618662748,0.7073170731707318,7.238034109664405,0.01836398766736435,3.0827822679402406
327,"frozenset({' Eggs', ' Bologna'})",frozenset({' 2pct. Milk'}),0.030124908155767818,0.10947832476120499,0.0213078618662748,0.7073170731707318,6.460795547552792,0.018009837387796178,3.0426157237325504
320,"frozenset({' Toothpaste', ' Bologna'})",frozenset({' White Bread'}),0.030124908155767818,0.11903012490815577,0.02351212343864805,0.7804878048780487,6.557061126166817,0.01992635185802029,4.013307208751733
321,"frozenset({' Eggs', ' Bologna'})",frozenset({' White Bread'}),0.030124908155767818,0.11903012490815577,0.022777369581190303,0.7560975609756098,6.352152965974104,0.01919159800056254,3.6119764878765612
361,"frozenset({' Eggs', ' Oranges'})",frozenset({' White Bread'}),0.030124908155767818,0.11903012490815577,0.0213078618662748,0.7073170731707318,5.942336645588679,0.017722090285647037,3.009980406563802
226,"frozenset({' Cola', ' 98pct. Fat Free Hamburger'})",frozenset({' White Bread'}),0.030124908155767818,0.11903012490815577,0.022777369581190303,0.7560975609756098,6.352152965974104,0.01919159800056254,3.6119764878765612
363,"frozenset({' Eggs', ' Oranges'})",frozenset({' 2pct. Milk'}),0.030124908155767818,0.10947832476120499,0.0213078618662748,0.7073170731707318,6.460795547552792,0.018009837387796178,3.0426157237325504
224,"frozenset({' Eggs', ' Cola', ' White Bread'})",frozenset({' 2pct. Milk'}),0.030124908155767818,0.10947832476120499,0.024246877296105803,0.8048780487804877,7.351939761008349,0.02094885281762718,4.563923585598823
151,"frozenset({' Toothpaste', ' White Bread', ' Potato Chips'})",frozenset({' 2pct. Milk'}),0.030124908155767818,0.10947832476120499,0.024981631153563555,0.8292682926829268,7.574725814372238,0.021683606675084934,5.215912669255798
177,"frozenset({' Sweet Relish', ' Tomatoes'})",frozenset({' Eggs'}),0.030124908155767818,0.12270389419544453,0.02204261572373255,0.7317073170731708,5.963195560099314,0.018346172180739733,3.2699218489078894
178,"frozenset({' Sweet Relish', ' Tomatoes'})",frozenset({' White Bread'}),0.030124908155767818,0.11903012490815577,0.0213078618662748,0.7073170731707318,5.942336645588679,0.017722090285647037,3.009980406563802
362,"frozenset({' White Bread', ' Oranges'})",frozenset({' Eggs'}),0.030124908155767818,0.12270389419544453,0.0213078618662748,0.7073170731707318,5.76442237476267,0.01761141832328198,2.9974283614988986
37,"frozenset({' Cola', ' Toilet Paper'})",frozenset({' White Bread'}),0.030124908155767818,0.11903012490815577,0.022777369581190303,0.7560975609756098,6.352152965974104,0.01919159800056254,3.6119764878765612
58,"frozenset({' White Bread', ' French Fries'})",frozenset({' Eggs'}),0.030124908155767818,0.12270389419544453,0.02204261572373255,0.7317073170731708,5.963195560099314,0.018346172180739733,3.2699218489078894
36,"frozenset({' Cola', ' Toilet Paper'})",frozenset({' Eggs'}),0.030124908155767818,0.12270389419544453,0.022777369581190303,0.7560975609756098,6.161968745435957,0.019080926038197485,3.596914033798677
31,"frozenset({' Toilet Paper', ' Sweet Relish'})",frozenset({' White Bread'}),0.030124908155767818,0.11903012490815577,0.0213078618662748,0.7073170731707318,5.942336645588679,0.017722090285647037,3.009980406563802
196,"frozenset({' Eggs', ' Canned Tuna'})",frozenset({' 2pct. Milk'}),0.030124908155767818,0.10947832476120499,0.022777369581190303,0.7560975609756098,6.9063676542805705,0.01947934510271168,3.6511388684790598
215,"frozenset({' Eggs', ' Sour Cream'})",frozenset({' White Bread'}),0.030124908155767818,0.11903012490815577,0.0213078618662748,0.7073170731707318,5.942336645588679,0.017722090285647037,3.009980406563802
191,"frozenset({' Eggs', ' Canned Tuna'})",frozenset({' White Bread'}),0.030124908155767818,0.11903012490815577,0.022777369581190303,0.7560975609756098,6.352152965974104,0.01919159800056254,3.6119764878765612
89,"frozenset({' Domestic Beer', ' Potato Chips'})",frozenset({' White Bread'}),0.030124908155767818,0.11903012490815577,0.022777369581190303,0.7560975609756098,6.352152965974104,0.01919159800056254,3.6119764878765612
24,"frozenset({' Eggs', ' White Bread', ' 98pct. Fat Free Hamburger'})",frozenset({' 2pct. Milk'}),0.030124908155767818,0.10947832476120499,0.0213078618662748,0.7073170731707318,6.460795547552792,0.018009837387796178,3.0426157237325504
126,"frozenset({' Sweet Relish', ' 98pct. Fat Free Hamburger'})",frozenset({' White Bread'}),0.030124908155767818,0.11903012490815577,0.0213078618662748,0.7073170731707318,5.942336645588679,0.017722090285647037,3.009980406563802
127,"frozenset({' Sweet Relish', ' 98pct. Fat Free Hamburger'})",frozenset({' Eggs'}),0.030124908155767818,0.12270389419544453,0.0213078618662748,0.7073170731707318,5.76442237476267,0.01761141832328198,2.9974283614988986
15,"frozenset({' Eggs', ' White Bread', ' 98pct. Fat Free Hamburger'})",frozenset({' Potato Chips'}),0.030124908155767818,0.09772226304188097,0.02204261572373255,0.7317073170731708,7.487621492756282,0.019098741524822105,3.3630352013893536
225,"frozenset({' 2pct. Milk', ' White Bread', ' Cola'})",frozenset({' Eggs'}),0.030124908155767818,0.12270389419544453,0.024246877296105803,0.8048780487804877,6.559515116109244,0.020550433753112985,4.496142542248345
145,"frozenset({' Toothpaste', ' White Bread', ' Potato Chips'})",frozenset({' Eggs'}),0.030124908155767818,0.12270389419544453,0.0213078618662748,0.7073170731707318,5.76442237476267,0.01761141832328198,2.9974283614988986
30,"frozenset({' Toilet Paper', ' Sweet Relish'})",frozenset({' Eggs'}),0.030124908155767818,0.12270389419544453,0.022777369581190303,0.7560975609756098,6.161968745435957,0.019080926038197485,3.596914033798677
146,"frozenset({' Eggs', ' 2pct. Milk', ' Toothpaste'})",frozenset({' Potato Chips'}),0.03085966201322557,0.09772226304188097,0.022777369581190303,0.7380952380952381,7.552989616899391,0.01976169357255033,3.4450604502037274
314,"frozenset({' Wheat Bread', ' Sweet Relish'})",frozenset({' 2pct. Milk'}),0.03085966201322557,0.10947832476120499,0.02204261572373255,0.7142857142857143,6.52444870565676,0.018664151623827622,3.116825863335783
313,"frozenset({' Wheat Bread', ' Sweet Relish'})",frozenset({' Eggs'}),0.03085966201322557,0.12270389419544453,0.02351212343864805,0.7619047619047619,6.209295694325634,0.01972552273607004,3.684643644379132
106,"frozenset({' Eggs', ' Salsa Dip'})",frozenset({' White Bread'}),0.03085966201322557,0.11903012490815577,0.022777369581190303,0.7380952380952381,6.200911228689007,0.019104140157132594,3.3637031594415876
270,"frozenset({' White Bread', ' Garlic'})",frozenset({' Potato Chips'}),0.03085966201322557,0.09772226304188097,0.02204261572373255,0.7142857142857143,7.309344790547798,0.01902693971509258,3.1579720793534167
111,"frozenset({' Eggs', ' Hair Conditioner'})",frozenset({' White Bread'}),0.03085966201322557,0.11903012490815577,0.02204261572373255,0.7142857142857143,6.000881834215168,0.018369386299674842,3.083394562821455
162,"frozenset({' Eggs', ' 2pct. Milk', ' Toothpaste'})",frozenset({' White Bread'}),0.03085966201322557,0.11903012490815577,0.025716385011021307,0.8333333333333333,7.001028806584361,0.022043155586963598,5.285819250551063
112,"frozenset({' White Bread', ' Hair Conditioner'})",frozenset({' Eggs'}),0.03085966201322557,0.12270389419544453,0.02204261572373255,0.7142857142857143,5.821214713430282,0.018256015021154544,3.0705363703159443
268,"frozenset({' White Bread', ' Garlic'})",frozenset({' 2pct. Milk'}),0.03085966201322557,0.10947832476120499,0.02204261572373255,0.7142857142857143,6.52444870565676,0.018664151623827622,3.116825863335783
277,"frozenset({' Eggs', ' 2pct. Milk', ' Wheat Bread'})",frozenset({' White Bread'}),0.03085966201322557,0.11903012490815577,0.024246877296105803,0.7857142857142857,6.6009700176366835,0.020573647872048094,4.111192750428606
266,"frozenset({' White Bread', ' Garlic'})",frozenset({' Eggs'}),0.03085966201322557,0.12270389419544453,0.02204261572373255,0.7142857142857143,5.821214713430282,0.018256015021154544,3.0705363703159443
173,"frozenset({' Toothpaste', ' Tomatoes'})",frozenset({' White Bread'}),0.03085966201322557,0.11903012490815577,0.025716385011021307,0.8333333333333333,7.001028806584361,0.022043155586963598,5.285819250551063
174,"frozenset({' Toothpaste', ' Tomatoes'})",frozenset({' Eggs'}),0.03085966201322557,0.12270389419544453,0.02351212343864805,0.7619047619047619,6.209295694325634,0.01972552273607004,3.684643644379132
175,"frozenset({' Toothpaste', ' Tomatoes'})",frozenset({' Potato Chips'}),0.03085966201322557,0.09772226304188097,0.022777369581190303,0.7380952380952381,7.552989616899391,0.01976169357255033,3.4450604502037274
355,"frozenset({' Orange Juice', ' White Bread'})",frozenset({' Eggs'}),0.03085966201322557,0.12270389419544453,0.02204261572373255,0.7142857142857143,5.821214713430282,0.018256015021154544,3.0705363703159443
249,"frozenset({' 2pct. Milk', ' Ramen Noodles'})",frozenset({' Eggs'}),0.03085966201322557,0.12270389419544453,0.02351212343864805,0.7619047619047619,6.209295694325634,0.01972552273607004,3.684643644379132
354,"frozenset({' Orange Juice', ' White Bread'})",frozenset({' 2pct. Milk'}),0.03085966201322557,0.10947832476120499,0.022777369581190303,0.7380952380952381,6.741930329178652,0.019398905481285374,3.4001736690935815
